ID,EGRID,Nummer,BFSNr,Check_EGRID,Flaeche,parcel_area_m2,input_Bemerkung,GGF_m2,BUF_m2,UUF_m2,DIN277_BF_m2,DIN277_UF_m2,Sealed_m2,GreenSpace_m2,Abbau_Deponie_m2,Acker_Wiese_Weide_m2,Bahn_m2,Fels_m2,Gartenanlage_m2,Gebaeude_m2,Geroell_Sand_m2,Gewaesser_fliessendes_m2,Gewaesser_stehendes_m2,Gletscher_Firn_m2,Hoch_Flachmoor_m2,Reben_m2,Strasse_Weg_m2,Trottoir_m2,Verkehrsinsel_m2,Wasserbecken_m2,Wytweide_dicht_m2,Wytweide_offen_m2,geschlossener_Wald_m2,uebrige_Intensivkultur_m2,uebrige_befestigte_m2,uebrige_bestockte_m2,uebrige_humusierte_m2,uebrige_vegetationslose_m2,bauzonen,bauzonen_m2,habitat,habitat_m2
TEST-00020,CH427760110057,1460,4436.0,EGRID found in AV,429.0,428.59122549856335,,0.0,428.5912254985633,0.0,0.0,428.5912254985633,0.0,428.5912254985633,0.0,428.5912254985633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Verkehrszonen innerhalb der Bauzonen,0.7,"4.5.1 Talfettwiesen (Fromentalwiese); 9.3.3 Naturstrasse, Weg",428.0; 0.6
TEST-00276,CH690292570744,939,5236.0,EGRID found in AV,52.0,51.69018699939914,,0.0,51.69018699830585,0.0,0.0,51.69018699830585,24.418139755765566,27.272047242540282,0.0,22.3311757648305,0.0,0.0,4.940871477709779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.920407861270743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.497731894494825,0.0,0.0,0.0,Zentrumszonen; Zentrumszonen; Zentrumszonen; Zentrumszonen; Zentrumszonen; Zentrumszonen,0.8; 8.2; 0.1; 0.8; 0.5; 20.9,"4.0.0.0.3 Rasen, nicht dynamisch; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",22.3; 4.6; 4.9
TEST-00002,CH333077237248,68,3237.0,EGRID found in AV,731.0,730.8553099989372,,0.0,730.854737990029,0.0,0.0,730.854737990029,357.0252044678365,373.8295335221925,0.0,0.0,0.0,0.0,373.8295335221925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0252044678365,0.0,0.0,0.0,Mischzonen; Zentrumszonen; Verkehrszonen innerhalb der Bauzonen,258.6; 471.4; 0.8,"4.0.0.0.1 Rasen, dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.1; 373.8; 357.0
TEST-00957,CH916358659411,7689,6633.0,EGRID found in AV,771.0,771.2649429971286,,151.32297499900335,619.9419443245953,0.0,151.32297499900335,619.9419443245953,454.93213922367045,316.33278009992824,0.0,0.0,0.0,0.0,316.33278009992824,151.32297499900335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.6091642246671,0.0,0.0,0.0,Wohnzonen,771.3,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.2 Bauten; 9.2 Bauten",51.3; 7.3; 258.0; 303.3; 51.6; 99.6
TEST-00905,CH157852083037,2939,6034.0,EGRID found in AV,40.0,40.3115445008217,,0.0,40.3115445008217,0.0,0.0,40.3115445008217,0.0,40.3115445008217,0.0,0.0,0.0,0.0,40.3115445008217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zentrumszonen,25.0,4.6 Grasbrachen; 9.3.2 Asphalt- und Betonstrasse,40.2; 0.1
TEST-00357,CH210398947781,15246,191.0,EGRID found in AV,2165.0,2165.152995493216,,0.0,2165.150289669894,0.0,0.0,2165.150289669894,2164.965895338273,0.18439433162119684,0.0,0.0,0.0,0.0,0.18439433162119684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.7325245548188,419.14152567744827,0.0,0.0,0.0,0.0,0.0,0.0,0.09184510600592946,0.0,0.0,0.0,Wohnzonen,2165.2,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.3.3 Naturstrasse, Weg; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",0.6; 0.2; 0.3; 0.0; 6.8; 0.2; 1.1; 0.1; 0.6; 0.1; 0.1; 0.0; 0.0; 0.0; 0.0; 0.6; 0.3
TEST-00495,CH915439087137,5025,2939.0,EGRID found in AV,1011.0,1010.8174714979524,,136.23266050314598,874.5848109944462,0.0,136.23266050314598,874.5848109944462,158.74323856701832,852.0742329305739,0.0,0.0,0.0,0.0,852.0742329305739,136.23266050314598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.51057806387235,0.0,0.0,0.0,Wohnzonen,1010.2,"9.2 Bauten; 6.2.1 Orchideen-Buchenwald; 6.2.1 Orchideen-Buchenwald; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",136.6; 0.6; 763.7; 87.2; 22.6
TEST-00777,CH508133760622,423,4259.0,EGRID found in AV,557.0,557.3444719982675,,118.5489529969145,438.79551900012194,0.0,118.5489529969145,438.79551900012194,200.12650697401136,357.2179650230251,0.0,0.0,0.0,0.0,357.2179650230251,118.5489529969145,0.0,0.0,0.0,0.0,0.0,0.0,0.057636501097840576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.51991747599901,0.0,0.0,0.0,Wohnzonen,557.3,"9.2 Bauten; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",110.3; 8.1; 438.4
TEST-00191,CH427798124555,7107,67.0,EGRID found in AV,393.0,392.7939369995338,,96.63072448308118,296.16297806835183,0.0,96.63072448308118,296.16297806835183,150.45721928548562,242.33648326594735,0.0,0.0,0.0,0.0,242.33648326594735,96.63072448308118,0.0,0.0,0.0,0.0,0.0,0.0,0.0035456283569281766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.82294917404753,0.0,0.0,0.0,Wohnzonen,392.4,"9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",96.3; 22.4; 31.6; 235.3; 6.8
TEST-00644,CH885846358217,1103,354.0,EGRID found in AV,687.0,687.0712685041758,,138.61438849911548,548.4568800050604,0.0,138.61438849911548,548.4568800050604,195.30283949992747,491.7684290042484,0.0,0.0,0.0,0.0,491.7684290042484,138.61438849911548,0.0,0.0,0.0,0.0,0.0,0.0,56.688451000812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wohnzonen; Zentrumszonen,685.9; 0.5,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",138.1; 489.5
TEST-00374,CH143052524704,8158,6218.0,EGRID found in AV,111.0,110.70600900133626,,0.0,0.0,110.70600900133626,0.0,110.70600900133626,0.0,110.70600900133626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.70600900133626,0.0,0.0,0.0,0.0,0.0,,,6.6 Gebirgsnadelwälder,110.7
TEST-00731,CH467726382827,873,1322.0,EGRID found in AV,3545.0,3544.7205970118075,,0.0,3544.7205970118075,0.0,0.0,3544.7205970118075,0.0,3544.7205970118075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3544.7205970118075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 4.0 Kunstrasen; 2.2.3 Kalkreiches Kleinseggenried (Davallseggenried),317.9; 131.7; 335.9; 2759.2
TEST-00093,CH790220290763,1533,5002.0,EGRID found in AV,11170.0,11169.716726018365,,20.912796500849478,3502.3268000278736,7646.477129474646,20.912796500849478,11148.80392950252,20.912796500849478,10778.70968591002,0.0,3502.3268000278736,0.0,0.0,0.0,20.912796500849478,0.0,370.0942435924992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7276.382885882147,0.0,0.0,0.0,0.0,0.0,,,"6.2 Buchenwälder; 6.2 Buchenwälder; 6.2 Buchenwälder; 6.2 Buchenwälder; 9.2 Bauten; 4.2.4 Mitteleuropäischer Halbtrockenrasen; 6.3.7 Kastanienwald; 9.3.3 Naturstrasse, Weg; 4 Grünland (Naturrasen, Wiesen und Weiden); 4 Grünland (Naturrasen, Wiesen und Weiden); 6.3.7 Kastanienwald; 6.3.7 Kastanienwald; 6.3.7 Kastanienwald",127.9; 2793.8; 26.3; 2066.6; 20.0; 1645.7; 2311.5; 77.4; 6.9; 43.3; 404.4; 2.8; 1452.2
TEST-00790,CH557915935029,3347,4080.0,EGRID found in AV,3611.0,3611.010922006914,,0.0,3611.0109220069144,0.0,0.0,3611.0109220069144,0.0,3611.0109220069144,0.0,3611.0109220069144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.5.1 Talfettwiesen (Fromentalwiese); 8.2 Feldkulturen (Äcker),0.1; 3610.2
TEST-00661,CH738572016401,1177,2117.0,EGRID found in AV,3719.0,3719.4604265083535,,0.0,3719.4604265083544,0.0,0.0,3719.4604265083544,0.0,3719.4604265083544,0.0,3719.4604265083544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0.1 Kunstwiese auf Fruchtfolgefläche; 4.5.1 Talfettwiesen (Fromentalwiese),3719.1; 0.4
TEST-00114,CH831072941417,507,2198.0,EGRID found in AV,5078.0,5077.557226028638,,0.0,5077.553291464531,0.0,0.0,5077.553291464531,4702.377817649155,375.1754738153747,0.0,0.0025255578861180794,0.0,0.0,130.50900491523439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3518.1114053077936,992.840104241971,170.33421964140135,0.0,0.0,0.0,0.0,0.0,21.09208845798965,0.0,244.66394334225416,0.0,Wohnzonen; Wohnzonen; Wohnzonen; Zonen für öffentliche Nutzungen,2.0; 1.5; 3.4; 0.9,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.2 Rasen, mittel dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 4.0.0.0.3 Rasen, nicht dynamisch; 4.5.1 Talfettwiesen (Fromentalwiese); 4.0.3 Begrünung in Tieflagen (Strassenböchungen, etc.)",0.9; 2.8; 1.6; 0.0; 20.2; 0.1; 0.0; 0.2; 30.8; 124.2; 0.1; 0.3; 1.1; 0.0; 0.1; 0.1; 0.1; 19.4; 1.1; 190.8
TEST-00447,CH107714711852,1054,3338.0,EGRID found in AV,682.0,682.2615470039823,,108.47541599997932,573.7861310040032,0.0,108.47541599997932,573.7861310040032,108.47541599997932,573.7861310040032,0.0,0.0,0.0,0.0,573.7861310040032,108.47541599997932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wohnzonen,682.2,"4.0.0.0.3 Rasen, nicht dynamisch; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",0.0; 108.2; 574.0
TEST-00066,CH179503278338,689,4045.0,EGRID found in AV,3880.0,3879.753584505564,,0.0,3879.753584505564,0.0,0.0,3879.753584505564,0.0,3879.753584505564,0.0,3879.753584505564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zonen für öffentliche Nutzungen,3879.8,"4.0.0.0.2 Rasen, mittel dynamisch; 8.2 Feldkulturen (Äcker)",1185.4; 2694.3
TEST-00872,CH602335404652,4536,576.0,EGRID found in AV,557.0,557.2002959963123,,61.917758001307526,495.2825379950048,0.0,61.917758001307526,495.2825379950048,61.917758001307526,495.2825379950048,0.0,0.0,0.0,0.0,495.2825379950048,61.917758001307526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wohnzonen,556.1,"4.0.0.0.2 Rasen, mittel dynamisch; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",1.3; 61.8; 494.0
TEST-00008,CH207946790751,820,1213.0,EGRID found in AV,623.0,623.6039184960257,,139.21859899816724,484.38531949877796,0.0,139.21859899816724,484.38531949877796,203.99715817613185,419.60676032081335,0.0,0.0,0.0,0.0,419.60676032081335,139.21859899816724,0.0,0.0,0.0,0.0,0.0,0.0,0.03610249645541854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7424566815092,0.0,0.0,0.0,Wohnzonen,623.6,"9.2 Bauten; 9.3.2 Asphalt- und Betonstrasse; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten",132.3; 0.2; 64.6; 420.2; 6.3
TEST-00518,CH724255523016,9505,6137.0,EGRID found in AV,417.0,416.959165502863,,0.0,0.0,416.959165502863,0.0,416.959165502863,0.0,416.959165502863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.959165502863,0.0,0.0,0.0,0.0,0.0,,,6.3.4 Flaumeichenwald,417.0
TEST-00236,CH153746053538,179,768.0,EGRID found in AV,753.0,752.5299704992622,,0.2661846697822977,752.2637858291479,0.0,0.2661846697822977,752.2637858291479,716.7474393787917,35.78253112013846,0.0,0.0,0.0,0.0,35.78253112013846,0.2661846697822977,0.0,0.0,0.0,0.0,0.0,0.0,716.4812547090094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wohnzonen; Wohnzonen; Wohnzonen,2.9; 0.8; 0.5,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.3.3 Naturstrasse, Weg",0.3; 0.2; 0.0; 0.3; 0.0; 2.2; 37.1; 0.0
TEST-00900,CH890779813948,4455,2771.0,EGRID found in AV,240.0,239.61279049756473,,65.89956669808373,173.71322380011517,0.0,65.89956669808373,173.71322380011517,65.89956669808373,173.71322380011517,0.0,0.0,0.0,0.0,173.71322380011517,65.89956669808373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wohnzonen,239.6,"9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",66.2; 173.4
TEST-00517,CH889446350295,3062,942.0,EGRID found in AV,4407.0,4407.378889518217,,129.5815475003938,3615.0558670095875,662.7414750078835,129.5815475003938,4277.797342017471,330.0660013539154,4077.312888163949,0.0,2167.34967755073,0.0,0.0,1247.2217356053357,129.5815475003938,0.0,0.0,0.0,0.0,0.0,0.0,172.11159435420643,0.0,0.0,28.37285949931517,0.0,0.0,662.7414750078835,0.0,0.0,0.0,0.0,0.0,,,"6.2 Buchenwälder; 6.2 Buchenwälder; 6.2 Buchenwälder; 6.2 Buchenwälder; 6.2 Buchenwälder; 9.2 Bauten; 9.2 Bauten; 4.2.4 Mitteleuropäischer Halbtrockenrasen; 4.5.1 Talfettwiesen (Fromentalwiese); 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.3.3 Naturstrasse, Weg; 4.0.0.0.2 Rasen, mittel dynamisch; 1.1.1.2 Brunnen; 6.2.4 Zahnwurz-Buchenwald",14.0; 6.8; 1362.2; 964.2; 1.0; 110.2; 30.9; 229.9; 156.3; 835.4; 172.6; 6.6; 28.8; 488.5
TEST-00682,CH153102050742,570,5304.0,EGRID found in AV,213.0,212.75710999943396,,35.82147699983542,176.93563299959857,0.0,35.82147699983542,176.93563299959857,35.82147699983542,176.93563299959857,0.0,176.93563299959857,0.0,0.0,0.0,35.82147699983542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.3.5 Borstgrasrasen; 9.2 Bauten,177.5; 35.2
TEST-00275,CH396585776341,14401,6630.0,EGRID found in AV,2457.0,2457.0213769990933,,751.6524890044353,1670.9576166058812,34.411271387782314,751.6524890044353,1705.3688879936633,1177.7086926253146,1279.3126843727841,0.0,0.0,0.0,0.0,1244.9014129850018,751.6524890044353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029020081287629562,0.0,0.0,0.0,0.0,0.0,0.0,426.0533016127505,34.411271387782314,0.0,0.0,Wohnzonen; Arbeitszonen; Mischzonen,0.1; 0.6; 2456.3,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 6 Wälder; 6 Wälder; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.2 Bauten; 8.2.3 Hackfruchtacker (Sommerkultur), Garten",1174.0; 27.5; 32.9; 0.7; 27.8; 89.8; 338.1; 722.4; 43.6
TEST-00034,CH475084881516,609,4074.0,EGRID found in AV,1316.0,1315.8598884965681,,156.88692449890038,1111.2764199993985,47.69654399916785,156.88692449890038,1158.9729639985665,208.44646339873384,1059.7168810995652,0.0,0.0,0.0,0.0,1059.7168810995652,156.88692449890038,0.0,0.0,47.69654399916785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55953889983345,0.0,0.0,0.0,Wohnzonen; Wohnzonen,1313.8; 2.0,"1.1 Stehende Gewässer; 8.2 Feldkulturen (Äcker); 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten",47.5; 8.8; 1100.4; 156.7
TEST-00764,CH237677509101,2277,3444.0,EGRID found in AV,30310.0,30310.296669988707,,0.0,28998.13126931796,1312.165400659293,0.0,30310.29666997725,22.598698050708215,30043.553378346664,0.0,28543.208456559725,0.0,0.0,0.0,0.0,0.0,244.1445935798821,0.0,0.0,0.0,0.0,22.598698050708215,0.0,0.0,0.0,0.0,0.0,77.4239759336318,0.0,0.0,990.5968311457791,432.3241147075276,0.0,Wohnzonen,0.6,"9.3.3 Naturstrasse, Weg; 6.2.4 Zahnwurz-Buchenwald; 6.2.4 Zahnwurz-Buchenwald; 5.3 Gebüsche; 2.3.2 Nährstoffreiche Feuchtwiesen (Sumpfdotterblumenwiese)/Feuchte Hochstaudenflur (Spierstaudenflur); 1.2 Fliessgewässer; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 4.0.0.0.2 Rasen, mittel dynamisch; 6 Wälder; 6 Wälder; 1.2 Fliessgewässer; 1.2 Fliessgewässer; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.1 Talfettwiesen (Fromentalwiese); 4.0 Kunstrasen",23.0; 73.6; 829.4; 90.3; 5.3; 145.1; 0.6; 125.3; 277.1; 12.6; 291.3; 19.3; 8000.8; 233.6; 19805.4; 377.8
TEST-00162,CH567717578953,1812,3253.0,EGRID found in AV,486.0,486.1297189981901,,153.53232099849754,332.5973979995815,0.0,153.53232099849754,332.5973979995815,346.58586508545284,139.5438539126262,0.0,0.0,0.0,0.0,139.5438539126262,153.53232099849754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0535440869553,0.0,0.0,0.0,Wohnzonen; Mischzonen; Verkehrszonen innerhalb der Bauzonen,485.8; 0.0; 0.4,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.2 Bauten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",139.6; 153.8; 192.4
TEST-00803,CH932079080118,OB15913,230.0,EGRID found in AV,130.0,129.59530599770193,,0.0,129.59530599746176,0.0,0.0,129.59530599746176,97.57931083652136,32.015995160940406,0.0,0.0,0.0,0.0,32.015995160940406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014069999515842202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.57790383656977,0.0,0.0,0.0,Wohnzonen,129.6,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",31.5; 95.6; 2.4
TEST-00200,CH394632443591,42,389.0,EGRID found in AV,21692.0,21692.24566350922,,0.0,21692.245663509224,0.0,0.0,21692.245663509224,0.0,21692.245663509224,0.0,21692.245663509224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"8.2 Feldkulturen (Äcker); 6.2 Buchenwälder; 2.3.2 Nährstoffreiche Feuchtwiesen (Sumpfdotterblumenwiese)/Feuchte Hochstaudenflur (Spierstaudenflur); 4.0.1 Kunstwiese auf Fruchtfolgefläche; 4.5.1 Talfettwiesen (Fromentalwiese); 4.5.3 Talfettweide (Kammgrasweide); 9.3.3 Naturstrasse, Weg",3898.8; 9.8; 206.1; 15728.8; 463.1; 1384.0; 1.6
TEST-00716,CH407959411767,62,2822.0,EGRID found in AV,706.0,705.9303864964712,,0.0,705.9209164978798,0.0,0.0,705.9209164978798,645.4285311357127,60.492385362167184,0.0,0.0,0.0,0.0,0.008054863083996434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.51846415037804,214.64200202634444,0.0,0.0,0.0,0.0,0.0,0.0,200.26806495899015,0.0,60.484330499083185,0.0,Zentrumszonen; Zonen für öffentliche Nutzungen; Zonen für öffentliche Nutzungen; Verkehrszonen innerhalb der Bauzonen,0.7; 0.3; 0.2; 704.5,"4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 4.0.0.0.3 Rasen, nicht dynamisch; 8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",15.3; 15.0; 15.1; 14.7; 0.0; 0.9; 0.1; 201.0
TEST-00205,CH235249300082,8375,6137.0,EGRID found in AV,75.0,74.70432249868546,,0.0,74.70432249868546,0.0,0.0,74.70432249868546,0.0,74.70432249868546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.70432249868546,0.0,,,8.1.6 Rebberg,74.7
TEST-00422,CH307757816901,1325,3312.0,EGRID found in AV,89.0,88.62655100054326,,0.0,88.62655100140033,0.0,0.0,88.62655100140033,74.00065712819213,14.625893873208195,0.0,0.0,0.0,0.0,14.625893873208195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.00065712819213,0.0,0.0,0.0,Mischzonen,88.6,"8.2.3 Hackfruchtacker (Sommerkultur), Garten; 9.0.2 Versiegelte vegetationslose Fläche ohne erkennbare Nutzung",13.7; 74.9
TEST-00128,CH445607773230,817,3714.0,EGRID found in AV,14772.0,14772.126393001863,,114.70595550005771,12792.46901361127,1864.9514239047016,114.70595550005771,14657.420437515972,206.94786159247593,14565.178531423553,0.0,12700.227107518851,0.0,0.0,0.0,114.70595550005771,0.0,0.0,0.0,0.0,0.0,0.0,92.24190609241823,0.0,0.0,0.0,0.0,0.0,1864.9514239047016,0.0,0.0,0.0,0.0,0.0,,,"4.5.2 Bergfettwiese (Goldhaferwiese); 4.5.2 Bergfettwiese (Goldhaferwiese); 4.5.4 Bergfettweide (Milchkrautweide); 4.5.4 Bergfettweide (Milchkrautweide); 6.6 Gebirgsnadelwälder; 6.6 Gebirgsnadelwälder; 9.2 Bauten; 9.2 Bauten; 9.2 Bauten; 4.5.4 Bergfettweide (Milchkrautweide); 4.5.4 Bergfettweide (Milchkrautweide); 6.6.3 Lärchen-Arvenwald; 9.3.3 Naturstrasse, Weg; 6.6.3 Lärchen-Arvenwald",96.8; 3641.2; 31.6; 302.6; 205.2; 858.4; 55.6; 0.3; 55.6; 93.2; 8610.7; 314.6; 91.6; 414.6
